"","Date","Region","Value","lat","long"
"2338",2012-03-26,"VAS",48,47.1371935,16.780898
"2339",2012-03-26,"VESZPRÉM",57,47.0933824,17.9080406
"2340",2012-03-26,"ZALA",7,46.6713343,16.8894692
"2341",2012-04-02,"BUDAPEST",182,47.4978789,19.0402383
"2342",2012-04-02,"BARANYA",21,45.9714436,18.1669246
"2343",2012-04-02,"BÁCS-KISKUN",67,46.5809294,19.5128532
"2344",2012-04-02,"BÉKÉS",3,46.7862993,20.9820736
"2345",2012-04-02,"BORSOD-ABAÚJ-ZEMPLÉN",73,48.2397936,21.1353474
"2346",2012-04-02,"CSONGRÁD",81,46.7097618,20.1537305
"2347",2012-04-02,"FEJÉR",64,47.0939434,18.6088562
"2348",2012-04-02,"GYOR-MOSON-SOPRON",46,47.6610134,17.3796437
"2349",2012-04-02,"HAJDÚ-BIHAR",45,47.4407848,21.4752281
"2350",2012-04-02,"HEVES",55,47.7884409,20.1714412
"2351",2012-04-02,"JÁSZ-NAGYKUN-SZOLNOK",13,47.2971598,20.453178
"2352",2012-04-02,"KOMÁROM-ESZTERGOM",18,47.6511599,18.2551911
"2353",2012-04-02,"NÓGRÁD",27,47.9873616,19.5472495
"2354",2012-04-02,"PEST",77,47.4942216,19.0529846
"2355",2012-04-02,"SOMOGY",56,46.439656,17.6212956
"2356",2012-04-02,"SZABOLCS-SZATMÁR-BEREG",7,48.0297821,22.0040108
"2357",2012-04-02,"TOLNA",15,46.4883447,18.5050005
"2358",2012-04-02,"VAS",27,47.1371935,16.780898
"2359",2012-04-02,"VESZPRÉM",45,47.0933824,17.9080406
"2360",2012-04-02,"ZALA",8,46.6713343,16.8894692
"2361",2012-04-09,"BUDAPEST",68,47.4978789,19.0402383
"2362",2012-04-09,"BARANYA",14,45.9714436,18.1669246
"2363",2012-04-09,"BÁCS-KISKUN",50,46.5809294,19.5128532
"2364",2012-04-09,"BÉKÉS",2,46.7862993,20.9820736
"2365",2012-04-09,"BORSOD-ABAÚJ-ZEMPLÉN",8,48.2397936,21.1353474
"2366",2012-04-09,"CSONGRÁD",48,46.7097618,20.1537305
"2367",2012-04-09,"FEJÉR",41,47.0939434,18.6088562
"2368",2012-04-09,"GYOR-MOSON-SOPRON",140,47.6610134,17.3796437
"2369",2012-04-09,"HAJDÚ-BIHAR",50,47.4407848,21.4752281
"2370",2012-04-09,"HEVES",25,47.7884409,20.1714412
"2371",2012-04-09,"JÁSZ-NAGYKUN-SZOLNOK",14,47.2971598,20.453178
"2372",2012-04-09,"KOMÁROM-ESZTERGOM",16,47.6511599,18.2551911
"2373",2012-04-09,"NÓGRÁD",22,47.9873616,19.5472495
"2374",2012-04-09,"PEST",91,47.4942216,19.0529846
"2375",2012-04-09,"SOMOGY",17,46.439656,17.6212956
"2376",2012-04-09,"SZABOLCS-SZATMÁR-BEREG",27,48.0297821,22.0040108
"2377",2012-04-09,"TOLNA",10,46.4883447,18.5050005
"2378",2012-04-09,"VAS",35,47.1371935,16.780898
"2379",2012-04-09,"VESZPRÉM",24,47.0933824,17.9080406
"2380",2012-04-09,"ZALA",26,46.6713343,16.8894692
"2381",2012-04-16,"BUDAPEST",180,47.4978789,19.0402383
"2382",2012-04-16,"BARANYA",27,45.9714436,18.1669246
"2383",2012-04-16,"BÁCS-KISKUN",90,46.5809294,19.5128532
"2384",2012-04-16,"BÉKÉS",15,46.7862993,20.9820736
"2385",2012-04-16,"BORSOD-ABAÚJ-ZEMPLÉN",134,48.2397936,21.1353474
"2386",2012-04-16,"CSONGRÁD",39,46.7097618,20.1537305
"2387",2012-04-16,"FEJÉR",79,47.0939434,18.6088562
"2388",2012-04-16,"GYOR-MOSON-SOPRON",76,47.6610134,17.3796437
"2389",2012-04-16,"HAJDÚ-BIHAR",41,47.4407848,21.4752281
"2390",2012-04-16,"HEVES",76,47.7884409,20.1714412
"2391",2012-04-16,"JÁSZ-NAGYKUN-SZOLNOK",27,47.2971598,20.453178
"2392",2012-04-16,"KOMÁROM-ESZTERGOM",23,47.6511599,18.2551911
"2393",2012-04-16,"NÓGRÁD",20,47.9873616,19.5472495
"2394",2012-04-16,"PEST",107,47.4942216,19.0529846
"2395",2012-04-16,"SOMOGY",38,46.439656,17.6212956
"2396",2012-04-16,"SZABOLCS-SZATMÁR-BEREG",67,48.0297821,22.0040108
"2397",2012-04-16,"TOLNA",13,46.4883447,18.5050005
"2398",2012-04-16,"VAS",43,47.1371935,16.780898
"2399",2012-04-16,"VESZPRÉM",52,47.0933824,17.9080406
"2400",2012-04-16,"ZALA",21,46.6713343,16.8894692
"2401",2012-04-23,"BUDAPEST",142,47.4978789,19.0402383
"2402",2012-04-23,"BARANYA",24,45.9714436,18.1669246
"2403",2012-04-23,"BÁCS-KISKUN",31,46.5809294,19.5128532
"2404",2012-04-23,"BÉKÉS",5,46.7862993,20.9820736
"2405",2012-04-23,"BORSOD-ABAÚJ-ZEMPLÉN",88,48.2397936,21.1353474
"2406",2012-04-23,"CSONGRÁD",41,46.7097618,20.1537305
"2407",2012-04-23,"FEJÉR",79,47.0939434,18.6088562
"2408",2012-04-23,"GYOR-MOSON-SOPRON",48,47.6610134,17.3796437
"2409",2012-04-23,"HAJDÚ-BIHAR",41,47.4407848,21.4752281
"2410",2012-04-23,"HEVES",71,47.7884409,20.1714412
"2411",2012-04-23,"JÁSZ-NAGYKUN-SZOLNOK",10,47.2971598,20.453178
"2412",2012-04-23,"KOMÁROM-ESZTERGOM",12,47.6511599,18.2551911
"2413",2012-04-23,"NÓGRÁD",21,47.9873616,19.5472495
"2414",2012-04-23,"PEST",86,47.4942216,19.0529846
"2415",2012-04-23,"SOMOGY",28,46.439656,17.6212956
"2416",2012-04-23,"SZABOLCS-SZATMÁR-BEREG",45,48.0297821,22.0040108
"2417",2012-04-23,"TOLNA",4,46.4883447,18.5050005
"2418",2012-04-23,"VAS",23,47.1371935,16.780898
"2419",2012-04-23,"VESZPRÉM",23,47.0933824,17.9080406
"2420",2012-04-23,"ZALA",41,46.6713343,16.8894692
"2421",2012-04-30,"BUDAPEST",80,47.4978789,19.0402383
"2422",2012-04-30,"BARANYA",2,45.9714436,18.1669246
"2423",2012-04-30,"BÁCS-KISKUN",26,46.5809294,19.5128532
"2424",2012-04-30,"BÉKÉS",2,46.7862993,20.9820736
"2425",2012-04-30,"BORSOD-ABAÚJ-ZEMPLÉN",33,48.2397936,21.1353474
"2426",2012-04-30,"CSONGRÁD",3,46.7097618,20.1537305
"2427",2012-04-30,"FEJÉR",43,47.0939434,18.6088562
"2428",2012-04-30,"GYOR-MOSON-SOPRON",68,47.6610134,17.3796437
"2429",2012-04-30,"HAJDÚ-BIHAR",35,47.4407848,21.4752281
"2430",2012-04-30,"HEVES",17,47.7884409,20.1714412
"2431",2012-04-30,"JÁSZ-NAGYKUN-SZOLNOK",14,47.2971598,20.453178
"2432",2012-04-30,"KOMÁROM-ESZTERGOM",13,47.6511599,18.2551911
"2433",2012-04-30,"NÓGRÁD",2,47.9873616,19.5472495
"2434",2012-04-30,"PEST",32,47.4942216,19.0529846
"2435",2012-04-30,"SOMOGY",21,46.439656,17.6212956
"2436",2012-04-30,"SZABOLCS-SZATMÁR-BEREG",7,48.0297821,22.0040108
"2437",2012-04-30,"TOLNA",2,46.4883447,18.5050005
"2438",2012-04-30,"VAS",14,47.1371935,16.780898
"2439",2012-04-30,"VESZPRÉM",42,47.0933824,17.9080406
"2440",2012-04-30,"ZALA",2,46.6713343,16.8894692
"2441",2012-05-07,"BUDAPEST",194,47.4978789,19.0402383
"2442",2012-05-07,"BARANYA",11,45.9714436,18.1669246
"2443",2012-05-07,"BÁCS-KISKUN",77,46.5809294,19.5128532
"2444",2012-05-07,"BÉKÉS",8,46.7862993,20.9820736
"2445",2012-05-07,"BORSOD-ABAÚJ-ZEMPLÉN",81,48.2397936,21.1353474
"2446",2012-05-07,"CSONGRÁD",40,46.7097618,20.1537305
"2447",2012-05-07,"FEJÉR",104,47.0939434,18.6088562
"2448",2012-05-07,"GYOR-MOSON-SOPRON",81,47.6610134,17.3796437
"2449",2012-05-07,"HAJDÚ-BIHAR",65,47.4407848,21.4752281
"2450",2012-05-07,"HEVES",19,47.7884409,20.1714412
"2451",2012-05-07,"JÁSZ-NAGYKUN-SZOLNOK",58,47.2971598,20.453178
"2452",2012-05-07,"KOMÁROM-ESZTERGOM",28,47.6511599,18.2551911
"2453",2012-05-07,"NÓGRÁD",37,47.9873616,19.5472495
"2454",2012-05-07,"PEST",70,47.4942216,19.0529846
"2455",2012-05-07,"SOMOGY",84,46.439656,17.6212956
"2456",2012-05-07,"SZABOLCS-SZATMÁR-BEREG",74,48.0297821,22.0040108
"2457",2012-05-07,"TOLNA",19,46.4883447,18.5050005
"2458",2012-05-07,"VAS",56,47.1371935,16.780898
"2459",2012-05-07,"VESZPRÉM",48,47.0933824,17.9080406
"2460",2012-05-07,"ZALA",39,46.6713343,16.8894692
"2461",2012-05-14,"BUDAPEST",286,47.4978789,19.0402383
"2462",2012-05-14,"BARANYA",16,45.9714436,18.1669246
"2463",2012-05-14,"BÁCS-KISKUN",77,46.5809294,19.5128532
"2464",2012-05-14,"BÉKÉS",14,46.7862993,20.9820736
"2465",2012-05-14,"BORSOD-ABAÚJ-ZEMPLÉN",26,48.2397936,21.1353474
"2466",2012-05-14,"CSONGRÁD",34,46.7097618,20.1537305
"2467",2012-05-14,"FEJÉR",67,47.0939434,18.6088562
"2468",2012-05-14,"GYOR-MOSON-SOPRON",79,47.6610134,17.3796437
"2469",2012-05-14,"HAJDÚ-BIHAR",87,47.4407848,21.4752281
"2470",2012-05-14,"HEVES",32,47.7884409,20.1714412
"2471",2012-05-14,"JÁSZ-NAGYKUN-SZOLNOK",15,47.2971598,20.453178
"2472",2012-05-14,"KOMÁROM-ESZTERGOM",29,47.6511599,18.2551911
"2473",2012-05-14,"NÓGRÁD",14,47.9873616,19.5472495
"2474",2012-05-14,"PEST",131,47.4942216,19.0529846
"2475",2012-05-14,"SOMOGY",53,46.439656,17.6212956
"2476",2012-05-14,"SZABOLCS-SZATMÁR-BEREG",41,48.0297821,22.0040108
"2477",2012-05-14,"TOLNA",2,46.4883447,18.5050005
"2478",2012-05-14,"VAS",26,47.1371935,16.780898
"2479",2012-05-14,"VESZPRÉM",39,47.0933824,17.9080406
"2480",2012-05-14,"ZALA",12,46.6713343,16.8894692
"2481",2012-05-21,"BUDAPEST",129,47.4978789,19.0402383
"2482",2012-05-21,"BARANYA",11,45.9714436,18.1669246
"2483",2012-05-21,"BÁCS-KISKUN",49,46.5809294,19.5128532
"2484",2012-05-21,"BÉKÉS",21,46.7862993,20.9820736
"2485",2012-05-21,"BORSOD-ABAÚJ-ZEMPLÉN",26,48.2397936,21.1353474
"2486",2012-05-21,"CSONGRÁD",18,46.7097618,20.1537305
"2487",2012-05-21,"FEJÉR",119,47.0939434,18.6088562
"2488",2012-05-21,"GYOR-MOSON-SOPRON",102,47.6610134,17.3796437
"2489",2012-05-21,"HAJDÚ-BIHAR",53,47.4407848,21.4752281
"2490",2012-05-21,"HEVES",44,47.7884409,20.1714412
"2491",2012-05-21,"JÁSZ-NAGYKUN-SZOLNOK",45,47.2971598,20.453178
"2492",2012-05-21,"KOMÁROM-ESZTERGOM",33,47.6511599,18.2551911
"2493",2012-05-21,"NÓGRÁD",22,47.9873616,19.5472495
"2494",2012-05-21,"PEST",104,47.4942216,19.0529846
"2495",2012-05-21,"SOMOGY",60,46.439656,17.6212956
"2496",2012-05-21,"SZABOLCS-SZATMÁR-BEREG",23,48.0297821,22.0040108
"2497",2012-05-21,"TOLNA",25,46.4883447,18.5050005
"2498",2012-05-21,"VAS",18,47.1371935,16.780898
"2499",2012-05-21,"VESZPRÉM",23,47.0933824,17.9080406
"2500",2012-05-21,"ZALA",13,46.6713343,16.8894692
"2501",2012-05-28,"BUDAPEST",93,47.4978789,19.0402383
"2502",2012-05-28,"BARANYA",2,45.9714436,18.1669246
"2503",2012-05-28,"BÁCS-KISKUN",43,46.5809294,19.5128532
"2504",2012-05-28,"BÉKÉS",8,46.7862993,20.9820736
"2505",2012-05-28,"BORSOD-ABAÚJ-ZEMPLÉN",150,48.2397936,21.1353474
"2506",2012-05-28,"CSONGRÁD",9,46.7097618,20.1537305
"2507",2012-05-28,"FEJÉR",60,47.0939434,18.6088562
"2508",2012-05-28,"GYOR-MOSON-SOPRON",82,47.6610134,17.3796437
"2509",2012-05-28,"HAJDÚ-BIHAR",51,47.4407848,21.4752281
"2510",2012-05-28,"HEVES",12,47.7884409,20.1714412
"2511",2012-05-28,"JÁSZ-NAGYKUN-SZOLNOK",14,47.2971598,20.453178
"2512",2012-05-28,"KOMÁROM-ESZTERGOM",7,47.6511599,18.2551911
"2513",2012-05-28,"NÓGRÁD",14,47.9873616,19.5472495
"2514",2012-05-28,"PEST",131,47.4942216,19.0529846
"2515",2012-05-28,"SOMOGY",56,46.439656,17.6212956
"2516",2012-05-28,"SZABOLCS-SZATMÁR-BEREG",36,48.0297821,22.0040108
"2517",2012-05-28,"TOLNA",10,46.4883447,18.5050005
"2518",2012-05-28,"VAS",18,47.1371935,16.780898
"2519",2012-05-28,"VESZPRÉM",36,47.0933824,17.9080406
"2520",2012-05-28,"ZALA",10,46.6713343,16.8894692
"2521",2012-06-04,"BUDAPEST",199,47.4978789,19.0402383
"2522",2012-06-04,"BARANYA",16,45.9714436,18.1669246
"2523",2012-06-04,"BÁCS-KISKUN",127,46.5809294,19.5128532
"2524",2012-06-04,"BÉKÉS",3,46.7862993,20.9820736
"2525",2012-06-04,"BORSOD-ABAÚJ-ZEMPLÉN",128,48.2397936,21.1353474
"2526",2012-06-04,"CSONGRÁD",22,46.7097618,20.1537305
"2527",2012-06-04,"FEJÉR",64,47.0939434,18.6088562
"2528",2012-06-04,"GYOR-MOSON-SOPRON",84,47.6610134,17.3796437
"2529",2012-06-04,"HAJDÚ-BIHAR",105,47.4407848,21.4752281
"2530",2012-06-04,"HEVES",19,47.7884409,20.1714412
"2531",2012-06-04,"JÁSZ-NAGYKUN-SZOLNOK",48,47.2971598,20.453178
"2532",2012-06-04,"KOMÁROM-ESZTERGOM",45,47.6511599,18.2551911
"2533",2012-06-04,"NÓGRÁD",20,47.9873616,19.5472495
"2534",2012-06-04,"PEST",93,47.4942216,19.0529846
"2535",2012-06-04,"SOMOGY",40,46.439656,17.6212956
"2536",2012-06-04,"SZABOLCS-SZATMÁR-BEREG",48,48.0297821,22.0040108
"2537",2012-06-04,"TOLNA",12,46.4883447,18.5050005
"2538",2012-06-04,"VAS",37,47.1371935,16.780898
"2539",2012-06-04,"VESZPRÉM",34,47.0933824,17.9080406
"2540",2012-06-04,"ZALA",4,46.6713343,16.8894692
"2541",2012-06-11,"BUDAPEST",120,47.4978789,19.0402383
"2542",2012-06-11,"BARANYA",7,45.9714436,18.1669246
"2543",2012-06-11,"BÁCS-KISKUN",53,46.5809294,19.5128532
"2544",2012-06-11,"BÉKÉS",3,46.7862993,20.9820736
"2545",2012-06-11,"BORSOD-ABAÚJ-ZEMPLÉN",105,48.2397936,21.1353474
"2546",2012-06-11,"CSONGRÁD",17,46.7097618,20.1537305
"2547",2012-06-11,"FEJÉR",52,47.0939434,18.6088562
"2548",2012-06-11,"GYOR-MOSON-SOPRON",65,47.6610134,17.3796437
"2549",2012-06-11,"HAJDÚ-BIHAR",49,47.4407848,21.4752281
"2550",2012-06-11,"HEVES",52,47.7884409,20.1714412
"2551",2012-06-11,"JÁSZ-NAGYKUN-SZOLNOK",40,47.2971598,20.453178
"2552",2012-06-11,"KOMÁROM-ESZTERGOM",12,47.6511599,18.2551911
"2553",2012-06-11,"NÓGRÁD",36,47.9873616,19.5472495
"2554",2012-06-11,"PEST",140,47.4942216,19.0529846
"2555",2012-06-11,"SOMOGY",40,46.439656,17.6212956
"2556",2012-06-11,"SZABOLCS-SZATMÁR-BEREG",15,48.0297821,22.0040108
"2557",2012-06-11,"TOLNA",6,46.4883447,18.5050005
"2558",2012-06-11,"VAS",58,47.1371935,16.780898
"2559",2012-06-11,"VESZPRÉM",29,47.0933824,17.9080406
"2560",2012-06-11,"ZALA",20,46.6713343,16.8894692
"2561",2012-06-18,"BUDAPEST",151,47.4978789,19.0402383
"2562",2012-06-18,"BARANYA",7,45.9714436,18.1669246
"2563",2012-06-18,"BÁCS-KISKUN",34,46.5809294,19.5128532
"2564",2012-06-18,"BÉKÉS",9,46.7862993,20.9820736
"2565",2012-06-18,"BORSOD-ABAÚJ-ZEMPLÉN",161,48.2397936,21.1353474
"2566",2012-06-18,"CSONGRÁD",21,46.7097618,20.1537305
"2567",2012-06-18,"FEJÉR",72,47.0939434,18.6088562
"2568",2012-06-18,"GYOR-MOSON-SOPRON",68,47.6610134,17.3796437
"2569",2012-06-18,"HAJDÚ-BIHAR",52,47.4407848,21.4752281
"2570",2012-06-18,"HEVES",54,47.7884409,20.1714412
"2571",2012-06-18,"JÁSZ-NAGYKUN-SZOLNOK",38,47.2971598,20.453178
"2572",2012-06-18,"KOMÁROM-ESZTERGOM",25,47.6511599,18.2551911
"2573",2012-06-18,"NÓGRÁD",8,47.9873616,19.5472495
"2574",2012-06-18,"PEST",113,47.4942216,19.0529846
"2575",2012-06-18,"SOMOGY",32,46.439656,17.6212956
"2576",2012-06-18,"SZABOLCS-SZATMÁR-BEREG",13,48.0297821,22.0040108
"2577",2012-06-18,"TOLNA",8,46.4883447,18.5050005
"2578",2012-06-18,"VAS",44,47.1371935,16.780898
"2579",2012-06-18,"VESZPRÉM",33,47.0933824,17.9080406
"2580",2012-06-18,"ZALA",6,46.6713343,16.8894692
"2581",2012-06-25,"BUDAPEST",88,47.4978789,19.0402383
"2582",2012-06-25,"BARANYA",11,45.9714436,18.1669246
"2583",2012-06-25,"BÁCS-KISKUN",26,46.5809294,19.5128532
"2584",2012-06-25,"BÉKÉS",3,46.7862993,20.9820736
"2585",2012-06-25,"BORSOD-ABAÚJ-ZEMPLÉN",127,48.2397936,21.1353474
"2586",2012-06-25,"CSONGRÁD",7,46.7097618,20.1537305
"2587",2012-06-25,"FEJÉR",23,47.0939434,18.6088562
"2588",2012-06-25,"GYOR-MOSON-SOPRON",64,47.6610134,17.3796437
"2589",2012-06-25,"HAJDÚ-BIHAR",67,47.4407848,21.4752281
"2590",2012-06-25,"HEVES",22,47.7884409,20.1714412
"2591",2012-06-25,"JÁSZ-NAGYKUN-SZOLNOK",10,47.2971598,20.453178
"2592",2012-06-25,"KOMÁROM-ESZTERGOM",5,47.6511599,18.2551911
"2593",2012-06-25,"NÓGRÁD",36,47.9873616,19.5472495
"2594",2012-06-25,"PEST",38,47.4942216,19.0529846
"2595",2012-06-25,"SOMOGY",32,46.439656,17.6212956
"2596",2012-06-25,"SZABOLCS-SZATMÁR-BEREG",56,48.0297821,22.0040108
"2597",2012-06-25,"TOLNA",13,46.4883447,18.5050005
"2598",2012-06-25,"VAS",5,47.1371935,16.780898
"2599",2012-06-25,"VESZPRÉM",20,47.0933824,17.9080406
"2600",2012-06-25,"ZALA",10,46.6713343,16.8894692
"2601",2012-07-02,"BUDAPEST",87,47.4978789,19.0402383
"2602",2012-07-02,"BARANYA",14,45.9714436,18.1669246
"2603",2012-07-02,"BÁCS-KISKUN",53,46.5809294,19.5128532
"2604",2012-07-02,"BÉKÉS",5,46.7862993,20.9820736
"2605",2012-07-02,"BORSOD-ABAÚJ-ZEMPLÉN",34,48.2397936,21.1353474
"2606",2012-07-02,"CSONGRÁD",10,46.7097618,20.1537305
"2607",2012-07-02,"FEJÉR",61,47.0939434,18.6088562
"2608",2012-07-02,"GYOR-MOSON-SOPRON",45,47.6610134,17.3796437
"2609",2012-07-02,"HAJDÚ-BIHAR",37,47.4407848,21.4752281
"2610",2012-07-02,"HEVES",12,47.7884409,20.1714412
"2611",2012-07-02,"JÁSZ-NAGYKUN-SZOLNOK",13,47.2971598,20.453178
"2612",2012-07-02,"KOMÁROM-ESZTERGOM",19,47.6511599,18.2551911
"2613",2012-07-02,"NÓGRÁD",9,47.9873616,19.5472495
"2614",2012-07-02,"PEST",107,47.4942216,19.0529846
"2615",2012-07-02,"SOMOGY",26,46.439656,17.6212956
"2616",2012-07-02,"SZABOLCS-SZATMÁR-BEREG",4,48.0297821,22.0040108
"2617",2012-07-02,"TOLNA",11,46.4883447,18.5050005
"2618",2012-07-02,"VAS",29,47.1371935,16.780898
"2619",2012-07-02,"VESZPRÉM",24,47.0933824,17.9080406
"2620",2012-07-02,"ZALA",2,46.6713343,16.8894692
"2621",2012-07-09,"BUDAPEST",67,47.4978789,19.0402383
"2622",2012-07-09,"BARANYA",7,45.9714436,18.1669246
"2623",2012-07-09,"BÁCS-KISKUN",40,46.5809294,19.5128532
"2624",2012-07-09,"BÉKÉS",2,46.7862993,20.9820736
"2625",2012-07-09,"BORSOD-ABAÚJ-ZEMPLÉN",75,48.2397936,21.1353474
"2626",2012-07-09,"CSONGRÁD",6,46.7097618,20.1537305
"2627",2012-07-09,"FEJÉR",16,47.0939434,18.6088562
"2628",2012-07-09,"GYOR-MOSON-SOPRON",34,47.6610134,17.3796437
"2629",2012-07-09,"HAJDÚ-BIHAR",20,47.4407848,21.4752281
"2630",2012-07-09,"HEVES",9,47.7884409,20.1714412
"2631",2012-07-09,"JÁSZ-NAGYKUN-SZOLNOK",14,47.2971598,20.453178
"2632",2012-07-09,"KOMÁROM-ESZTERGOM",9,47.6511599,18.2551911
"2633",2012-07-09,"NÓGRÁD",4,47.9873616,19.5472495
"2634",2012-07-09,"PEST",113,47.4942216,19.0529846
"2635",2012-07-09,"SOMOGY",11,46.439656,17.6212956
"2636",2012-07-09,"SZABOLCS-SZATMÁR-BEREG",32,48.0297821,22.0040108
"2637",2012-07-09,"TOLNA",1,46.4883447,18.5050005
"2638",2012-07-09,"VAS",38,47.1371935,16.780898
"2639",2012-07-09,"VESZPRÉM",6,47.0933824,17.9080406
"2640",2012-07-09,"ZALA",8,46.6713343,16.8894692
"2641",2012-07-16,"BUDAPEST",52,47.4978789,19.0402383
"2642",2012-07-16,"BARANYA",11,45.9714436,18.1669246
"2643",2012-07-16,"BÁCS-KISKUN",39,46.5809294,19.5128532
"2644",2012-07-16,"BÉKÉS",12,46.7862993,20.9820736
"2645",2012-07-16,"BORSOD-ABAÚJ-ZEMPLÉN",28,48.2397936,21.1353474
"2646",2012-07-16,"CSONGRÁD",7,46.7097618,20.1537305
"2647",2012-07-16,"FEJÉR",18,47.0939434,18.6088562
"2648",2012-07-16,"GYOR-MOSON-SOPRON",16,47.6610134,17.3796437
"2649",2012-07-16,"HAJDÚ-BIHAR",8,47.4407848,21.4752281
"2650",2012-07-16,"HEVES",4,47.7884409,20.1714412
"2651",2012-07-16,"JÁSZ-NAGYKUN-SZOLNOK",36,47.2971598,20.453178
"2652",2012-07-16,"KOMÁROM-ESZTERGOM",3,47.6511599,18.2551911
"2653",2012-07-16,"NÓGRÁD",13,47.9873616,19.5472495
"2654",2012-07-16,"PEST",31,47.4942216,19.0529846
"2655",2012-07-16,"SOMOGY",7,46.439656,17.6212956
"2656",2012-07-16,"SZABOLCS-SZATMÁR-BEREG",13,48.0297821,22.0040108
"2657",2012-07-16,"TOLNA",2,46.4883447,18.5050005
"2658",2012-07-16,"VAS",4,47.1371935,16.780898
"2659",2012-07-16,"VESZPRÉM",8,47.0933824,17.9080406
"2660",2012-07-16,"ZALA",4,46.6713343,16.8894692
"2661",2012-07-23,"BUDAPEST",65,47.4978789,19.0402383
"2662",2012-07-23,"BARANYA",2,45.9714436,18.1669246
"2663",2012-07-23,"BÁCS-KISKUN",11,46.5809294,19.5128532
"2664",2012-07-23,"BÉKÉS",9,46.7862993,20.9820736
"2665",2012-07-23,"BORSOD-ABAÚJ-ZEMPLÉN",19,48.2397936,21.1353474
"2666",2012-07-23,"CSONGRÁD",3,46.7097618,20.1537305
"2667",2012-07-23,"FEJÉR",2,47.0939434,18.6088562
"2668",2012-07-23,"GYOR-MOSON-SOPRON",6,47.6610134,17.3796437
"2669",2012-07-23,"HAJDÚ-BIHAR",24,47.4407848,21.4752281
"2670",2012-07-23,"HEVES",7,47.7884409,20.1714412
"2671",2012-07-23,"JÁSZ-NAGYKUN-SZOLNOK",1,47.2971598,20.453178
"2672",2012-07-23,"KOMÁROM-ESZTERGOM",2,47.6511599,18.2551911
"2673",2012-07-23,"NÓGRÁD",1,47.9873616,19.5472495
"2674",2012-07-23,"PEST",24,47.4942216,19.0529846
"2675",2012-07-23,"SOMOGY",7,46.439656,17.6212956
"2676",2012-07-23,"SZABOLCS-SZATMÁR-BEREG",9,48.0297821,22.0040108
"2677",2012-07-23,"TOLNA",0,46.4883447,18.5050005
"2678",2012-07-23,"VAS",27,47.1371935,16.780898
"2679",2012-07-23,"VESZPRÉM",10,47.0933824,17.9080406
"2680",2012-07-23,"ZALA",1,46.6713343,16.8894692
"2681",2012-07-30,"BUDAPEST",6,47.4978789,19.0402383
"2682",2012-07-30,"BARANYA",6,45.9714436,18.1669246
"2683",2012-07-30,"BÁCS-KISKUN",7,46.5809294,19.5128532
"2684",2012-07-30,"BÉKÉS",20,46.7862993,20.9820736
"2685",2012-07-30,"BORSOD-ABAÚJ-ZEMPLÉN",8,48.2397936,21.1353474
"2686",2012-07-30,"CSONGRÁD",1,46.7097618,20.1537305
"2687",2012-07-30,"FEJÉR",5,47.0939434,18.6088562
"2688",2012-07-30,"GYOR-MOSON-SOPRON",6,47.6610134,17.3796437
"2689",2012-07-30,"HAJDÚ-BIHAR",11,47.4407848,21.4752281
"2690",2012-07-30,"HEVES",1,47.7884409,20.1714412
"2691",2012-07-30,"JÁSZ-NAGYKUN-SZOLNOK",4,47.2971598,20.453178
"2692",2012-07-30,"KOMÁROM-ESZTERGOM",1,47.6511599,18.2551911
"2693",2012-07-30,"NÓGRÁD",3,47.9873616,19.5472495
"2694",2012-07-30,"PEST",30,47.4942216,19.0529846
"2695",2012-07-30,"SOMOGY",3,46.439656,17.6212956
"2696",2012-07-30,"SZABOLCS-SZATMÁR-BEREG",9,48.0297821,22.0040108
"2697",2012-07-30,"TOLNA",0,46.4883447,18.5050005
"2698",2012-07-30,"VAS",0,47.1371935,16.780898
"2699",2012-07-30,"VESZPRÉM",2,47.0933824,17.9080406
"2700",2012-07-30,"ZALA",2,46.6713343,16.8894692
"2701",2012-08-06,"BUDAPEST",64,47.4978789,19.0402383
"2702",2012-08-06,"BARANYA",2,45.9714436,18.1669246
"2703",2012-08-06,"BÁCS-KISKUN",0,46.5809294,19.5128532
"2704",2012-08-06,"BÉKÉS",6,46.7862993,20.9820736
"2705",2012-08-06,"BORSOD-ABAÚJ-ZEMPLÉN",4,48.2397936,21.1353474
"2706",2012-08-06,"CSONGRÁD",0,46.7097618,20.1537305
"2707",2012-08-06,"FEJÉR",3,47.0939434,18.6088562
"2708",2012-08-06,"GYOR-MOSON-SOPRON",2,47.6610134,17.3796437
"2709",2012-08-06,"HAJDÚ-BIHAR",3,47.4407848,21.4752281
"2710",2012-08-06,"HEVES",2,47.7884409,20.1714412
"2711",2012-08-06,"JÁSZ-NAGYKUN-SZOLNOK",5,47.2971598,20.453178
"2712",2012-08-06,"KOMÁROM-ESZTERGOM",3,47.6511599,18.2551911
"2713",2012-08-06,"NÓGRÁD",0,47.9873616,19.5472495
"2714",2012-08-06,"PEST",8,47.4942216,19.0529846
"2715",2012-08-06,"SOMOGY",1,46.439656,17.6212956
"2716",2012-08-06,"SZABOLCS-SZATMÁR-BEREG",3,48.0297821,22.0040108
"2717",2012-08-06,"TOLNA",1,46.4883447,18.5050005
"2718",2012-08-06,"VAS",11,47.1371935,16.780898
"2719",2012-08-06,"VESZPRÉM",2,47.0933824,17.9080406
